10962,90-001,Lodz,Lodzkie,Akacjowa,7,14
10963,15-102,Bialystok,Podlaskie,Krotka,76,1
10964,25-900,Kielce,Swietokrzyskie,Krotka,77,48
10965,25-900,Kielce,Swietokrzyskie,Lakowa,69,3
10966,60-967,Poznan,Wielkopolskie,Sosnowa,78,29
10967,40-203,Katowice,Slaskie,Polna,73,41
10968,20-218,Lublin,Lubelskie,Brzozowa,31,24
10969,90-001,Lodz,Lodzkie,Kwiatowa,98,34
10970,60-967,Poznan,Wielkopolskie,Koscielna,98,22
10971,85-461,Bydgoszcz,Kujawsko-Pomorskie,Kolejowa,26,32
10972,15-102,Bialystok,Podlaskie,Parkowa,70,41
10973,40-203,Katowice,Slaskie,Lesna,86,47
10974,31-403,Krakow,Malopolskie,Ogrodowa,63,30
10975,80-761,Gdansk,Pomorskie,Brzozowa,98,10
10976,60-967,Poznan,Wielkopolskie,Sosnowa,43,9
10977,15-102,Bialystok,Podlaskie,Akacjowa,67,8
10978,15-102,Bialystok,Podlaskie,Kolejowa,85,34
10979,90-001,Lodz,Lodzkie,Kolejowa,79,18
10980,15-102,Bialystok,Podlaskie,Akacjowa,4,49
10981,65-751,Zielona Gora,Lubuskie,Krotka,60,23
10982,60-967,Poznan,Wielkopolskie,Ogrodowa,0,6
10983,20-218,Lublin,Lubelskie,Kwiatowa,73,3
10984,25-900,Kielce,Swietokrzyskie,Sosnowa,80,36
10985,90-001,Lodz,Lodzkie,Koscielna,2,46
10986,10-900,Olsztyn,Warminsko-Mazurskie,Sosnowa,38,36
10987,01-464,Warszawa,Mazowieckie,Krotka,96,37
10988,31-403,Krakow,Malopolskie,Krotka,67,7
10989,65-751,Zielona Gora,Lubuskie,Zielona,35,25
10990,31-403,Krakow,Malopolskie,Krotka,19,16
10991,71-004,Szczecin,Zachodnio-Pomorskie,Krotka,13,36
10992,31-403,Krakow,Malopolskie,Zielona,12,35
10993,25-900,Kielce,Swietokrzyskie,Lipowa,45,37
10994,40-203,Katowice,Slaskie,Sloneczna,76,43
10995,60-967,Poznan,Wielkopolskie,Parkowa,65,27
10996,10-900,Olsztyn,Warminsko-Mazurskie,Akacjowa,85,50
10997,25-900,Kielce,Swietokrzyskie,Polna,10,25
10998,01-464,Warszawa,Mazowieckie,Zielona,44,4
10999,45-309,Opole,Opolskie,Ogrodowa,95,25
11000,85-461,Bydgoszcz,Kujawsko-Pomorskie,Zielona,6,7
11001,15-102,Bialystok,Podlaskie,Krotka,82,22
11002,65-751,Zielona Gora,Lubuskie,Kolejowa,44,4
11003,80-761,Gdansk,Pomorskie,Sloneczna,73,23
11004,25-900,Kielce,Swietokrzyskie,Kwiatowa,4,13
11005,60-967,Poznan,Wielkopolskie,Akacjowa,26,38
11006,31-403,Krakow,Malopolskie,Sloneczna,89,3
11007,60-967,Poznan,Wielkopolskie,Kwiatowa,71,25
11008,10-900,Olsztyn,Warminsko-Mazurskie,Lipowa,99,25
11009,71-004,Szczecin,Zachodnio-Pomorskie,Szkolna,18,26
11010,01-464,Warszawa,Mazowieckie,Polna,80,31
11011,10-900,Olsztyn,Warminsko-Mazurskie,Krotka,30,19
11012,90-001,Lodz,Lodzkie,Kwiatowa,23,48
11013,85-461,Bydgoszcz,Kujawsko-Pomorskie,Szkolna,11,29
11014,31-403,Krakow,Malopolskie,Kolejowa,68,28
11015,60-967,Poznan,Wielkopolskie,Koscielna,45,50
11016,80-761,Gdansk,Pomorskie,Szkolna,42,34
11017,45-309,Opole,Opolskie,Szkolna,89,34
11018,01-464,Warszawa,Mazowieckie,Zielona,19,47
11019,65-751,Zielona Gora,Lubuskie,Polna,46,37
11020,45-309,Opole,Opolskie,Parkowa,95,6
11021,65-751,Zielona Gora,Lubuskie,Akacjowa,41,14
11022,35-085,Rzeszow,Podkarpackie,Zielona,76,47
11023,71-004,Szczecin,Zachodnio-Pomorskie,Zielona,41,50
11024,45-309,Opole,Opolskie,Akacjowa,71,30
11025,01-464,Warszawa,Mazowieckie,Koscielna,95,19
11026,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lipowa,17,49
11027,60-967,Poznan,Wielkopolskie,Zielona,98,39
11028,85-461,Bydgoszcz,Kujawsko-Pomorskie,Akacjowa,46,22
11029,65-751,Zielona Gora,Lubuskie,Lipowa,79,38
11030,60-967,Poznan,Wielkopolskie,Polna,37,31
11031,10-900,Olsztyn,Warminsko-Mazurskie,Akacjowa,26,26
11032,51-416,Wroclaw,Dolnoslaskie,Szkolna,26,36
11033,31-403,Krakow,Malopolskie,Ogrodowa,35,34
11034,01-464,Warszawa,Mazowieckie,Sloneczna,82,39
11035,60-967,Poznan,Wielkopolskie,Brzozowa,22,24
11036,60-967,Poznan,Wielkopolskie,Zielona,10,40
11037,51-416,Wroclaw,Dolnoslaskie,Krotka,35,14
11038,40-203,Katowice,Slaskie,Koscielna,92,37
11039,45-309,Opole,Opolskie,Akacjowa,29,2
11040,65-751,Zielona Gora,Lubuskie,Brzozowa,68,49
11041,65-751,Zielona Gora,Lubuskie,Sosnowa,46,43
11042,85-461,Bydgoszcz,Kujawsko-Pomorskie,Ogrodowa,15,28
11043,01-464,Warszawa,Mazowieckie,Ogrodowa,5,4
11044,31-403,Krakow,Malopolskie,Parkowa,83,37
11045,25-900,Kielce,Swietokrzyskie,Ogrodowa,67,23
11046,25-900,Kielce,Swietokrzyskie,Polna,40,25
11047,51-416,Wroclaw,Dolnoslaskie,Sloneczna,22,24
11048,51-416,Wroclaw,Dolnoslaskie,Lipowa,51,40
11049,35-085,Rzeszow,Podkarpackie,Brzozowa,4,16
11050,51-416,Wroclaw,Dolnoslaskie,Koscielna,55,7
11051,45-309,Opole,Opolskie,Akacjowa,12,25
11052,20-218,Lublin,Lubelskie,Brzozowa,79,8
11053,65-751,Zielona Gora,Lubuskie,Sosnowa,47,35
11054,25-900,Kielce,Swietokrzyskie,Lesna,61,38
11055,25-900,Kielce,Swietokrzyskie,Lesna,73,34
11056,90-001,Lodz,Lodzkie,Ogrodowa,54,37
11057,65-751,Zielona Gora,Lubuskie,Brzozowa,73,12
11058,01-464,Warszawa,Mazowieckie,Lesna,99,25
11059,10-900,Olsztyn,Warminsko-Mazurskie,Parkowa,39,50
11060,15-102,Bialystok,Podlaskie,Zielona,72,32
11061,15-102,Bialystok,Podlaskie,Kwiatowa,13,40
11062,10-900,Olsztyn,Warminsko-Mazurskie,Akacjowa,56,49
11063,45-309,Opole,Opolskie,Akacjowa,93,11
11064,90-001,Lodz,Lodzkie,Koscielna,6,28
11065,51-416,Wroclaw,Dolnoslaskie,Kwiatowa,20,36
11066,31-403,Krakow,Malopolskie,Parkowa,61,1
11067,20-218,Lublin,Lubelskie,Koscielna,30,3
11068,40-203,Katowice,Slaskie,Lesna,37,15
11069,25-900,Kielce,Swietokrzyskie,Lesna,40,8
11070,90-001,Lodz,Lodzkie,Lesna,67,41
11071,35-085,Rzeszow,Podkarpackie,Polna,35,26
11072,51-416,Wroclaw,Dolnoslaskie,Zielona,73,31
11073,71-004,Szczecin,Zachodnio-Pomorskie,Lipowa,83,22
11074,10-900,Olsztyn,Warminsko-Mazurskie,Parkowa,11,49
11075,10-900,Olsztyn,Warminsko-Mazurskie,Szkolna,45,21
11076,45-309,Opole,Opolskie,Brzozowa,62,45
11077,90-001,Lodz,Lodzkie,Lesna,47,35
11078,01-464,Warszawa,Mazowieckie,Koscielna,61,14
11079,20-218,Lublin,Lubelskie,Akacjowa,87,40
11080,85-461,Bydgoszcz,Kujawsko-Pomorskie,Szkolna,46,28
11081,71-004,Szczecin,Zachodnio-Pomorskie,Lipowa,40,45
11082,31-403,Krakow,Malopolskie,Lipowa,0,13
11083,20-218,Lublin,Lubelskie,Krotka,55,14
11084,90-001,Lodz,Lodzkie,Brzozowa,92,35
11085,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sosnowa,15,40
11086,25-900,Kielce,Swietokrzyskie,Lesna,35,36
11087,25-900,Kielce,Swietokrzyskie,Koscielna,73,45
11088,51-416,Wroclaw,Dolnoslaskie,Lakowa,73,42
11089,35-085,Rzeszow,Podkarpackie,Lipowa,88,16
11090,20-218,Lublin,Lubelskie,Parkowa,73,34
11091,80-761,Gdansk,Pomorskie,Lipowa,37,33
11092,40-203,Katowice,Slaskie,Lesna,98,35
11093,25-900,Kielce,Swietokrzyskie,Polna,15,42
11094,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sosnowa,2,45
11095,25-900,Kielce,Swietokrzyskie,Zielona,53,5
11096,35-085,Rzeszow,Podkarpackie,Sloneczna,15,50
11097,65-751,Zielona Gora,Lubuskie,Koscielna,86,40
11098,65-751,Zielona Gora,Lubuskie,Szkolna,69,19
11099,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lipowa,99,3
11100,60-967,Poznan,Wielkopolskie,Kolejowa,12,15
11101,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lipowa,77,39
11102,10-900,Olsztyn,Warminsko-Mazurskie,Zielona,99,32
11103,65-751,Zielona Gora,Lubuskie,Sosnowa,14,38
11104,65-751,Zielona Gora,Lubuskie,Krotka,31,44
11105,20-218,Lublin,Lubelskie,Lipowa,44,19
11106,65-751,Zielona Gora,Lubuskie,Parkowa,32,47
11107,80-761,Gdansk,Pomorskie,Lakowa,37,3
11108,45-309,Opole,Opolskie,Sloneczna,43,25
11109,10-900,Olsztyn,Warminsko-Mazurskie,Zielona,95,9
11110,31-403,Krakow,Malopolskie,Zielona,94,39
11111,90-001,Lodz,Lodzkie,Szkolna,25,1
11112,71-004,Szczecin,Zachodnio-Pomorskie,Sosnowa,89,7
11113,80-761,Gdansk,Pomorskie,Sosnowa,20,21
11114,25-900,Kielce,Swietokrzyskie,Kwiatowa,54,28
11115,15-102,Bialystok,Podlaskie,Szkolna,95,13
11116,35-085,Rzeszow,Podkarpackie,Akacjowa,17,40
11117,51-416,Wroclaw,Dolnoslaskie,Lesna,42,22
11118,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sosnowa,5,8
11119,65-751,Zielona Gora,Lubuskie,Lakowa,38,17
11120,01-464,Warszawa,Mazowieckie,Lesna,57,49
11121,40-203,Katowice,Slaskie,Brzozowa,79,26
11122,90-001,Lodz,Lodzkie,Kwiatowa,96,33
11123,60-967,Poznan,Wielkopolskie,Akacjowa,4,25
11124,45-309,Opole,Opolskie,Kwiatowa,92,5
11125,35-085,Rzeszow,Podkarpackie,Lipowa,62,24
11126,71-004,Szczecin,Zachodnio-Pomorskie,Kwiatowa,54,44
11127,80-761,Gdansk,Pomorskie,Lesna,25,3
11128,60-967,Poznan,Wielkopolskie,Lipowa,76,11
11129,71-004,Szczecin,Zachodnio-Pomorskie,Kolejowa,53,11
11130,31-403,Krakow,Malopolskie,Sosnowa,40,49
11131,25-900,Kielce,Swietokrzyskie,Polna,1,46
11132,31-403,Krakow,Malopolskie,Polna,76,29
11133,10-900,Olsztyn,Warminsko-Mazurskie,Sosnowa,63,26
11134,51-416,Wroclaw,Dolnoslaskie,Sosnowa,16,14
11135,40-203,Katowice,Slaskie,Lipowa,89,31
11136,15-102,Bialystok,Podlaskie,Akacjowa,53,20
11137,31-403,Krakow,Malopolskie,Lipowa,9,50
11138,15-102,Bialystok,Podlaskie,Kolejowa,1,46
11139,60-967,Poznan,Wielkopolskie,Akacjowa,2,28
11140,71-004,Szczecin,Zachodnio-Pomorskie,Sloneczna,71,42
11141,15-102,Bialystok,Podlaskie,Lipowa,64,14
11142,51-416,Wroclaw,Dolnoslaskie,Ogrodowa,27,37
11143,90-001,Lodz,Lodzkie,Polna,7,3
11144,10-900,Olsztyn,Warminsko-Mazurskie,Akacjowa,84,21
11145,71-004,Szczecin,Zachodnio-Pomorskie,Kolejowa,33,47
11146,85-461,Bydgoszcz,Kujawsko-Pomorskie,Akacjowa,76,11
11147,40-203,Katowice,Slaskie,Zielona,99,45
11148,15-102,Bialystok,Podlaskie,Lesna,31,25
11149,60-967,Poznan,Wielkopolskie,Brzozowa,66,28
11150,45-309,Opole,Opolskie,Akacjowa,80,34
11151,60-967,Poznan,Wielkopolskie,Brzozowa,84,19
11152,71-004,Szczecin,Zachodnio-Pomorskie,Krotka,74,11
11153,31-403,Krakow,Malopolskie,Kwiatowa,91,47
11154,25-900,Kielce,Swietokrzyskie,Zielona,83,13
11155,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lakowa,55,34
11156,45-309,Opole,Opolskie,Brzozowa,71,17
11157,51-416,Wroclaw,Dolnoslaskie,Sloneczna,29,47
11158,51-416,Wroclaw,Dolnoslaskie,Akacjowa,14,31
11159,40-203,Katowice,Slaskie,Polna,89,19
11160,80-761,Gdansk,Pomorskie,Koscielna,45,30
11161,51-416,Wroclaw,Dolnoslaskie,Ogrodowa,44,22
11162,31-403,Krakow,Malopolskie,Krotka,41,9
11163,51-416,Wroclaw,Dolnoslaskie,Koscielna,79,39
11164,65-751,Zielona Gora,Lubuskie,Kolejowa,24,50
11165,31-403,Krakow,Malopolskie,Koscielna,97,41
11166,60-967,Poznan,Wielkopolskie,Lipowa,65,21
11167,65-751,Zielona Gora,Lubuskie,Zielona,81,10
11168,65-751,Zielona Gora,Lubuskie,Parkowa,71,24
11169,71-004,Szczecin,Zachodnio-Pomorskie,Lipowa,15,38
11170,35-085,Rzeszow,Podkarpackie,Lakowa,62,7
11171,85-461,Bydgoszcz,Kujawsko-Pomorskie,Brzozowa,39,28
11172,51-416,Wroclaw,Dolnoslaskie,Parkowa,77,5
11173,01-464,Warszawa,Mazowieckie,Kwiatowa,6,3
11174,31-403,Krakow,Malopolskie,Koscielna,97,27
11175,90-001,Lodz,Lodzkie,Kolejowa,26,49
11176,40-203,Katowice,Slaskie,Sloneczna,52,22
11177,71-004,Szczecin,Zachodnio-Pomorskie,Koscielna,62,47
11178,15-102,Bialystok,Podlaskie,Sloneczna,55,1
11179,40-203,Katowice,Slaskie,Akacjowa,19,45
11180,85-461,Bydgoszcz,Kujawsko-Pomorskie,Ogrodowa,98,35
11181,71-004,Szczecin,Zachodnio-Pomorskie,Sosnowa,39,13
11182,20-218,Lublin,Lubelskie,Akacjowa,95,31
11183,20-218,Lublin,Lubelskie,Lipowa,81,9
11184,45-309,Opole,Opolskie,Brzozowa,87,11
11185,20-218,Lublin,Lubelskie,Szkolna,23,4
11186,45-309,Opole,Opolskie,Lipowa,87,22
11187,90-001,Lodz,Lodzkie,Kwiatowa,58,50
11188,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sosnowa,67,33
11189,25-900,Kielce,Swietokrzyskie,Lesna,89,7
11190,80-761,Gdansk,Pomorskie,Szkolna,98,43
11191,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sloneczna,14,6
11192,35-085,Rzeszow,Podkarpackie,Polna,15,34
11193,35-085,Rzeszow,Podkarpackie,Brzozowa,83,22
11194,60-967,Poznan,Wielkopolskie,Szkolna,62,18
11195,60-967,Poznan,Wielkopolskie,Parkowa,82,38
11196,80-761,Gdansk,Pomorskie,Kolejowa,37,49
11197,71-004,Szczecin,Zachodnio-Pomorskie,Zielona,36,27
11198,40-203,Katowice,Slaskie,Ogrodowa,70,38
11199,31-403,Krakow,Malopolskie,Lakowa,29,6
11200,20-218,Lublin,Lubelskie,Lesna,51,2
11201,65-751,Zielona Gora,Lubuskie,Lipowa,42,34
11202,25-900,Kielce,Swietokrzyskie,Krotka,96,25
11203,10-900,Olsztyn,Warminsko-Mazurskie,Lesna,65,44
11204,25-900,Kielce,Swietokrzyskie,Sosnowa,82,47
11205,40-203,Katowice,Slaskie,Szkolna,56,17
11206,71-004,Szczecin,Zachodnio-Pomorskie,Krotka,40,42
11207,20-218,Lublin,Lubelskie,Brzozowa,42,1
11208,35-085,Rzeszow,Podkarpackie,Lesna,76,3
11209,20-218,Lublin,Lubelskie,Sloneczna,95,16
11210,85-461,Bydgoszcz,Kujawsko-Pomorskie,Ogrodowa,66,47
11211,15-102,Bialystok,Podlaskie,Lipowa,32,30
11212,15-102,Bialystok,Podlaskie,Akacjowa,97,39
11213,71-004,Szczecin,Zachodnio-Pomorskie,Parkowa,28,48
11214,20-218,Lublin,Lubelskie,Lipowa,19,37
11215,40-203,Katowice,Slaskie,Sloneczna,12,50
11216,10-900,Olsztyn,Warminsko-Mazurskie,Szkolna,72,44
11217,40-203,Katowice,Slaskie,Sloneczna,64,46
11218,31-403,Krakow,Malopolskie,Ogrodowa,47,9
11219,15-102,Bialystok,Podlaskie,Zielona,62,8
11220,31-403,Krakow,Malopolskie,Kwiatowa,87,32
11221,31-403,Krakow,Malopolskie,Lesna,46,43
11222,45-309,Opole,Opolskie,Parkowa,75,43
11223,90-001,Lodz,Lodzkie,Akacjowa,60,2
11224,25-900,Kielce,Swietokrzyskie,Koscielna,82,34
11225,80-761,Gdansk,Pomorskie,Polna,87,26
11226,90-001,Lodz,Lodzkie,Lakowa,91,16
11227,01-464,Warszawa,Mazowieckie,Lipowa,53,4
11228,35-085,Rzeszow,Podkarpackie,Lakowa,82,6
11229,15-102,Bialystok,Podlaskie,Lesna,52,42
11230,31-403,Krakow,Malopolskie,Parkowa,48,40
11231,60-967,Poznan,Wielkopolskie,Akacjowa,50,28
11232,71-004,Szczecin,Zachodnio-Pomorskie,Akacjowa,98,47
11233,40-203,Katowice,Slaskie,Akacjowa,9,13
11234,40-203,Katowice,Slaskie,Polna,87,9
11235,10-900,Olsztyn,Warminsko-Mazurskie,Lakowa,95,34
11236,65-751,Zielona Gora,Lubuskie,Lakowa,69,13
11237,40-203,Katowice,Slaskie,Lakowa,30,1
11238,10-900,Olsztyn,Warminsko-Mazurskie,Krotka,19,16
11239,25-900,Kielce,Swietokrzyskie,Lakowa,65,40
11240,60-967,Poznan,Wielkopolskie,Polna,29,36
11241,31-403,Krakow,Malopolskie,Kwiatowa,45,28
11242,35-085,Rzeszow,Podkarpackie,Zielona,89,46
11243,10-900,Olsztyn,Warminsko-Mazurskie,Sosnowa,81,39
11244,85-461,Bydgoszcz,Kujawsko-Pomorskie,Kolejowa,84,8
11245,51-416,Wroclaw,Dolnoslaskie,Sosnowa,50,32
11246,60-967,Poznan,Wielkopolskie,Brzozowa,19,49
11247,85-461,Bydgoszcz,Kujawsko-Pomorskie,Brzozowa,31,14
11248,71-004,Szczecin,Zachodnio-Pomorskie,Sosnowa,34,2
11249,10-900,Olsztyn,Warminsko-Mazurskie,Sloneczna,81,2
11250,31-403,Krakow,Malopolskie,Ogrodowa,64,44
11251,71-004,Szczecin,Zachodnio-Pomorskie,Sloneczna,39,34
11252,25-900,Kielce,Swietokrzyskie,Brzozowa,28,44
11253,65-751,Zielona Gora,Lubuskie,Kolejowa,22,49
11254,40-203,Katowice,Slaskie,Sloneczna,0,15
11255,40-203,Katowice,Slaskie,Lakowa,98,44
11256,51-416,Wroclaw,Dolnoslaskie,Sosnowa,9,7
11257,60-967,Poznan,Wielkopolskie,Koscielna,91,45
11258,10-900,Olsztyn,Warminsko-Mazurskie,Polna,81,12
11259,85-461,Bydgoszcz,Kujawsko-Pomorskie,Polna,65,6
11260,51-416,Wroclaw,Dolnoslaskie,Parkowa,91,4
11261,45-309,Opole,Opolskie,Parkowa,0,21
11262,01-464,Warszawa,Mazowieckie,Lakowa,71,26
11263,31-403,Krakow,Malopolskie,Sosnowa,63,23
11264,71-004,Szczecin,Zachodnio-Pomorskie,Lesna,31,48
11265,25-900,Kielce,Swietokrzyskie,Sosnowa,56,35
11266,71-004,Szczecin,Zachodnio-Pomorskie,Sosnowa,78,8
11267,90-001,Lodz,Lodzkie,Parkowa,46,37
11268,31-403,Krakow,Malopolskie,Lipowa,43,40
11269,01-464,Warszawa,Mazowieckie,Lakowa,13,44
11270,51-416,Wroclaw,Dolnoslaskie,Ogrodowa,26,10
11271,31-403,Krakow,Malopolskie,Lakowa,98,25
11272,20-218,Lublin,Lubelskie,Polna,82,48
11273,25-900,Kielce,Swietokrzyskie,Akacjowa,48,44
11274,71-004,Szczecin,Zachodnio-Pomorskie,Kwiatowa,26,21
11275,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lakowa,11,13
11276,01-464,Warszawa,Mazowieckie,Lesna,52,1
11277,85-461,Bydgoszcz,Kujawsko-Pomorskie,Akacjowa,52,49
11278,15-102,Bialystok,Podlaskie,Krotka,27,49
11279,60-967,Poznan,Wielkopolskie,Krotka,30,34
11280,31-403,Krakow,Malopolskie,Akacjowa,68,13
11281,15-102,Bialystok,Podlaskie,Ogrodowa,11,44
11282,80-761,Gdansk,Pomorskie,Ogrodowa,9,20
11283,20-218,Lublin,Lubelskie,Ogrodowa,24,10
11284,51-416,Wroclaw,Dolnoslaskie,Parkowa,45,34
11285,45-309,Opole,Opolskie,Zielona,8,30
11286,65-751,Zielona Gora,Lubuskie,Sosnowa,62,33
11287,71-004,Szczecin,Zachodnio-Pomorskie,Szkolna,21,27
11288,71-004,Szczecin,Zachodnio-Pomorskie,Zielona,93,28
11289,51-416,Wroclaw,Dolnoslaskie,Krotka,52,24
11290,71-004,Szczecin,Zachodnio-Pomorskie,Zielona,55,2
11291,90-001,Lodz,Lodzkie,Akacjowa,69,35
11292,10-900,Olsztyn,Warminsko-Mazurskie,Lesna,10,5
11293,31-403,Krakow,Malopolskie,Polna,76,41
11294,80-761,Gdansk,Pomorskie,Kolejowa,34,50
11295,35-085,Rzeszow,Podkarpackie,Lakowa,33,28
11296,31-403,Krakow,Malopolskie,Polna,83,10
11297,51-416,Wroclaw,Dolnoslaskie,Brzozowa,36,7
11298,01-464,Warszawa,Mazowieckie,Ogrodowa,93,1
11299,60-967,Poznan,Wielkopolskie,Parkowa,9,21
11300,01-464,Warszawa,Mazowieckie,Szkolna,99,37
11301,10-900,Olsztyn,Warminsko-Mazurskie,Kolejowa,89,14
11302,01-464,Warszawa,Mazowieckie,Krotka,58,46
11303,60-967,Poznan,Wielkopolskie,Zielona,75,47
11304,90-001,Lodz,Lodzkie,Parkowa,72,13
11305,65-751,Zielona Gora,Lubuskie,Lesna,99,27
11306,80-761,Gdansk,Pomorskie,Lipowa,54,9
11307,90-001,Lodz,Lodzkie,Polna,57,31
11308,45-309,Opole,Opolskie,Sloneczna,44,49
11309,45-309,Opole,Opolskie,Zielona,71,13
11310,80-761,Gdansk,Pomorskie,Sloneczna,1,44
11311,40-203,Katowice,Slaskie,Polna,14,24
11312,60-967,Poznan,Wielkopolskie,Sloneczna,71,6
11313,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lakowa,45,40
11314,15-102,Bialystok,Podlaskie,Brzozowa,35,10
11315,51-416,Wroclaw,Dolnoslaskie,Akacjowa,58,31
11316,90-001,Lodz,Lodzkie,Polna,58,30
11317,51-416,Wroclaw,Dolnoslaskie,Sosnowa,85,3
11318,90-001,Lodz,Lodzkie,Zielona,12,4
11319,31-403,Krakow,Malopolskie,Koscielna,16,8
11320,35-085,Rzeszow,Podkarpackie,Parkowa,77,10
11321,31-403,Krakow,Malopolskie,Krotka,77,10
11322,65-751,Zielona Gora,Lubuskie,Ogrodowa,78,19
11323,35-085,Rzeszow,Podkarpackie,Szkolna,73,5
11324,45-309,Opole,Opolskie,Sloneczna,24,26
11325,65-751,Zielona Gora,Lubuskie,Sloneczna,93,23
11326,20-218,Lublin,Lubelskie,Sosnowa,13,50
11327,35-085,Rzeszow,Podkarpackie,Lakowa,15,44
11328,31-403,Krakow,Malopolskie,Zielona,37,43
11329,60-967,Poznan,Wielkopolskie,Brzozowa,5,39
11330,35-085,Rzeszow,Podkarpackie,Krotka,1,28
11331,45-309,Opole,Opolskie,Brzozowa,53,45
11332,65-751,Zielona Gora,Lubuskie,Kwiatowa,27,27
11333,80-761,Gdansk,Pomorskie,Koscielna,93,39
11334,01-464,Warszawa,Mazowieckie,Ogrodowa,23,45
11335,25-900,Kielce,Swietokrzyskie,Sloneczna,52,45
11336,35-085,Rzeszow,Podkarpackie,Ogrodowa,63,26
11337,31-403,Krakow,Malopolskie,Lakowa,43,36
11338,45-309,Opole,Opolskie,Zielona,51,33
11339,90-001,Lodz,Lodzkie,Ogrodowa,88,35
11340,25-900,Kielce,Swietokrzyskie,Brzozowa,77,36
11341,71-004,Szczecin,Zachodnio-Pomorskie,Akacjowa,98,1
11342,15-102,Bialystok,Podlaskie,Sloneczna,42,40
11343,80-761,Gdansk,Pomorskie,Sosnowa,91,25
11344,35-085,Rzeszow,Podkarpackie,Sloneczna,67,16
11345,10-900,Olsztyn,Warminsko-Mazurskie,Koscielna,76,11
11346,25-900,Kielce,Swietokrzyskie,Lakowa,1,25
11347,45-309,Opole,Opolskie,Akacjowa,68,14
11348,35-085,Rzeszow,Podkarpackie,Lesna,24,11
11349,10-900,Olsztyn,Warminsko-Mazurskie,Kwiatowa,80,15
11350,10-900,Olsztyn,Warminsko-Mazurskie,Koscielna,71,44
11351,40-203,Katowice,Slaskie,Koscielna,63,14
11352,80-761,Gdansk,Pomorskie,Lipowa,61,29
11353,10-900,Olsztyn,Warminsko-Mazurskie,Ogrodowa,19,10
11354,35-085,Rzeszow,Podkarpackie,Szkolna,66,47
11355,45-309,Opole,Opolskie,Ogrodowa,39,19
11356,85-461,Bydgoszcz,Kujawsko-Pomorskie,Szkolna,67,38
11357,25-900,Kielce,Swietokrzyskie,Akacjowa,78,39
11358,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lipowa,85,35
11359,10-900,Olsztyn,Warminsko-Mazurskie,Sloneczna,34,20
11360,20-218,Lublin,Lubelskie,Krotka,14,40
11361,60-967,Poznan,Wielkopolskie,Szkolna,10,46
11362,01-464,Warszawa,Mazowieckie,Krotka,22,22
11363,10-900,Olsztyn,Warminsko-Mazurskie,Parkowa,1,18
11364,65-751,Zielona Gora,Lubuskie,Kolejowa,87,17
11365,10-900,Olsztyn,Warminsko-Mazurskie,Brzozowa,86,34
11366,01-464,Warszawa,Mazowieckie,Kwiatowa,4,8
11367,31-403,Krakow,Malopolskie,Polna,38,50
11368,01-464,Warszawa,Mazowieckie,Koscielna,61,38
11369,40-203,Katowice,Slaskie,Sosnowa,11,47
11370,10-900,Olsztyn,Warminsko-Mazurskie,Lipowa,53,3
11371,51-416,Wroclaw,Dolnoslaskie,Szkolna,44,27
11372,40-203,Katowice,Slaskie,Lipowa,95,31
11373,85-461,Bydgoszcz,Kujawsko-Pomorskie,Akacjowa,38,39
11374,51-416,Wroclaw,Dolnoslaskie,Krotka,5,34
11375,15-102,Bialystok,Podlaskie,Kwiatowa,12,21
11376,10-900,Olsztyn,Warminsko-Mazurskie,Akacjowa,51,46
11377,31-403,Krakow,Malopolskie,Lesna,23,1
11378,90-001,Lodz,Lodzkie,Szkolna,76,30
11379,90-001,Lodz,Lodzkie,Parkowa,62,50
11380,10-900,Olsztyn,Warminsko-Mazurskie,Szkolna,99,37
11381,60-967,Poznan,Wielkopolskie,Zielona,43,48
11382,25-900,Kielce,Swietokrzyskie,Lesna,90,17
11383,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lakowa,19,2
11384,01-464,Warszawa,Mazowieckie,Zielona,23,7
11385,80-761,Gdansk,Pomorskie,Ogrodowa,14,45
11386,80-761,Gdansk,Pomorskie,Ogrodowa,53,15
11387,85-461,Bydgoszcz,Kujawsko-Pomorskie,Kwiatowa,68,21
11388,65-751,Zielona Gora,Lubuskie,Zielona,87,34
11389,40-203,Katowice,Slaskie,Sosnowa,8,22
11390,35-085,Rzeszow,Podkarpackie,Zielona,89,22
11391,71-004,Szczecin,Zachodnio-Pomorskie,Akacjowa,77,33
11392,45-309,Opole,Opolskie,Lakowa,61,19
11393,20-218,Lublin,Lubelskie,Polna,23,15
11394,71-004,Szczecin,Zachodnio-Pomorskie,Zielona,3,41
11395,90-001,Lodz,Lodzkie,Lipowa,30,11
11396,20-218,Lublin,Lubelskie,Zielona,68,40
