5275,Kewin,Gorkiewicz,,,23025060505,25106,36753
5276,Bartosz,Zawadzki,67721164912056111516711969748710189118100,511138611768121531171191091024948501139767,02416006461,13133,37150
5277,Oktawia,Chmielewska,,,12185818417,11334,26071
5278,Pawel,Przybylski,,,86324572302,23177,37017
5279,Gustaw,Kolodziej,511217711180795610111886976512071835555691211158048101567273121501028973101,488310211353761008750535684765068541085565525252112114507854551201107348,13057216520,11132,3723
5280,Lukasz,Jasinski,11811811111511810111498487356775498114715576487210171495386731137452106655677497350538298,515454104114867910885501196755111488568527410450701219884708010277118505255784887505382,65878182708,344,34400
5281,Aleksandra,Szulc,9810811597488555807587759850745012011110768525448104828948541004965557056108101515354487755,778411349494874481091055269495686666910211150104705266121975097109104111817576747349976612184,77813838282,861,23415
5282,Katarzyna,Gajewska,,,62747364613,6646,32563
5283,Jowita,Witkowska,661136567838449119565283120986998107871156850104108,7811867106120511178054102119688168531158485113894968,34553227232,15034,4560
5284,Antonina,Sawicka,,,77682863327,8290,12845
5285,Katarzyna,Chmielewska,,,50403363372,8129,23331
5286,Konrad,Gorski,11952811011126789481017551119657810377537748697753,11911467975610648113105501084849795081984849989753,46078636418,8236,21051
5287,Julian,Krawczyk,,,21414155082,5580,2861
5288,Oksana,Szulc,10951115545311610268117655487731207278981161141031101031061148082525254104,119557211555976810365491055111412176881175411188651121138586885288109104,53648856468,8216,24407
5289,Helena,Sikorska,,,22488388318,27839,2005
5290,Oktawian,Laskowski,80108118801036787114701038510912172745454102113554855115735210110054526810354109100538283113747465102113,8182786651101491151038986695456675667508869505469709711310352674868701075053506811279101535149,70757154233,15426,38613
5291,Jozefa,Sikora,,,72527441156,29847,30811
5292,Julian,Wysocki,10012054116504849515582517383714811168738649120811001168782,1175612154531018551566750987355103751021056549514952838667,52317143021,23014,28077
5293,Iza,Zakrzewska,7010071481077566487111249801049911779675456718511856831198387,11454751048711212110349541157511952107104102848652487687871145367,63420571321,28900,18991
5294,Ewelina,Nowak,,,30353063080,7259,31362
5295,Norbert,Lis,,,18407146772,14684,35778
5296,Eryk,Wisniewski,7954511217650496971491051141014811455676986561147452485211210674805278824811451,11648556679737710287661141131161065698102117685010570985511410983691141066856565268,58825671606,21174,10278
5297,Cezary,Jakubowski,1128153835551727652755067999878488548684911752521081131218049821034949497975806881,53116894988525553535465539887527873112871011074971835111679786873535289521095265112,06366567125,12392,16540
5298,Grzegorz,Kolodziej,,,34148668008,28725,26973
5299,Jaroslaw,Przybylski,1031028311299971045171678466119104494950104558851518354107541135081521127950105102112496786111111,11685821174951485684567179544911510148525672728986100113881207510110810111651755582113551178469,87060801642,7570,8889
5300,Emil,Wlodarczyk,,,45558166807,6531,19417
5301,Kewin,Rutkowski,74535055675574511064811712167547898,5110454104825355521195350103117865386,16860465421,26342,23774
5302,Pawel,Krawczyk,53121511114882508010410310011211253991005573507686525411253103,1071095085113491101208210210489519910210953681201026851109485187,02221603117,22504,31113
5303,Grzegorz,Przyreba,,,25716435810,24504,13981
5304,Alicja,Jaworska,,,43443636473,17206,12771
5305,Monika,Urbanska,895376118521191016970521137670531151209852,7277787982971091048066491091211086883103100,11028404673,4623,11469
5306,Katarzyna,Kucharska,,,72364243743,20948,37219
5307,Andzelika,Pietrzak,,,16521348671,29291,30774
5308,Helena,Przybylska,,,00077827001,29031,3982
5309,Anatol,Gorkiewicz,68971111168084495680697351765548485410552867889556911851978171561086969715174104995253506665,8697511217211711749795180755110680118817955821191105311754121547010984505452116103108525554987410688,81723430445,13413,10575
5310,Zofia,Krawczyk,,,83307383542,10446,34566
5311,Jola,Baranowska,103865211053107556967119501046899875454529778985077112568770489973538111853120737468,51717352111657710887976956777752739811369495450118865411785100535669116708067816549,11182086126,28643,33930
5312,Andrzej,Walczak,,,20810815285,19668,324
5313,Andzelika,Witkowska,,,55057133871,27770,13659
5314,Alan,Szewczyk,,,48027543220,13763,15045
5315,Oskar,Malinowski,,,14142511271,15013,16019
5316,Maja,Gajewska,1048310570519855555654561181068378765156481034884,11854881135110110699545354491186610850106103511187699,66321211834,28490,19735
5317,Marcin,Walczak,,,80843222650,2538,39738
5318,Honorata,Baranowska,8297867811712189489711810011673102798053711101131111189710853977055975078664873529976841086998100102111,871146954535655114521058475113119854848525683825276548048120556550535411849655371557870496610975,08785116636,16260,7047
5319,Olga,Maciejewska,,,33224280646,11513,18955
5320,Otylia,Gajewska,,,35468587731,11094,34912
5321,Agata,Pietrzak,50556910310067706748738477678975101113106881199854488611679658783109114101976910899,8882104687180485311186551177569745355118991206810810110911549568486485155535411148,21232375141,7511,4486
5322,Alex,Kubiak,7179705410285755299497210156485311411580,53515011856888950121791199755100505075118,15006205275,15722,27698
5323,Eustachy,Wozniak,505374113101544986525052795281891075652545054865148105103767810910282891124954505653,5411812110311077112745110388511091101055177545571508650995511549118795010710649711151175049,44423464602,10141,38666
5324,Oktawia,Sikora,6972106518356120514877685155531041098548565075514869106825569,8950887249835168557411611465116776810351516655535251978511648,11782045500,14833,37609
5325,Boguslawa,Adamska,,,11045323578,4740,1820
5326,Eryk,Kolodziej,,,00006286846,9732,36237
5327,Oktawia,Szulc,,,88782840706,29622,30282
5328,Igor,Witkowski,897598665050506789828751112491046548517049105118504877,5354538886981021037849985669897353108114485154515010452,47603157216,9709,38731
5329,Antonina,Gajewska,719875121481194850104484911855781201165451487010211574871187651765298514910199,1071046848504970102121112569948105811065052515451518872515411249817388737571,81740012847,11785,14007
5330,Oskar,Malinowski,1217671877148737152511059751104554910049661169951102568352735580106995310465,875349867169117527211610010250515610954485455115105651029811855765366516667105,61723610311,8893,11096
5331,Bartosz,Wysocki,,,64780750631,11678,15748
5332,Kazimierz,Krawczyk,78806948111498865736588101491064950537671551084910111754555451805181,113824981801095410384491051101157410910250794810711680100821028348975111284,13372417621,14951,30207
5333,Eryk,Witkowski,49876810688809856558849547798515110449555455525685,1025079121985010511611599110107508812155117548871112655356,27815257236,25329,18805
5334,Zofia,Pietrzak,,,56074570117,1549,34442
5335,Oskar,Przyreba,,,15583027464,8052,6311
5336,Arleta,Brzezinska,,,83047372101,13007,33204
5337,Marlena,Gajewska,5168517198705366514850747611686775578728210810087120715388112547398118108116111107535474117797298,995310456701159749851107889120721008910111780111518551541164967115481155284828811810353995152569751,16462541672,22175,17951
5338,Otylia,Maciejewska,,,54452673836,7740,22632
5339,Celina,Sikora,,,05711246553,10989,24056
5340,Eustachy,Jasinski,8178120651115380104118871139754115114106105517856811068852,541158668105495312111170119557277655111610780107119558087,42136727028,29147,31545
5341,Alex,Kubiak,53754865519953486682821141031161037080551011115697110102104120508955815111970665353,665556110106118778212076114661054910756566611468851141067051561078248561045051505599,15108608412,12337,25033
5342,Pawel,Malinowski,,,83578684608,7681,23846
5343,Oskar,Brzezinski,,,33323107030,620,37055
5344,Konrad,Kucharski,1107656494956661028865765350995385789949121797184895184,11356977256100539910772671018810856536612069489950675010548,46257772408,6924,250
5345,Otylia,Kwiatkowska,,,42272303504,26112,39211
5346,Alicja,Adamska,,,13181728141,24659,21170
5347,Konrad,Walczak,6898525169491055356108567665112113658448548285885183705673,11756836973848077676810049537411298101112878166531007812154113,27302622577,11322,38471
5348,Konrad,Kubiak,,,22666573211,7215,10902
5349,Otylia,Zakrzewska,,,62868425563,21475,39796
5350,Jozef,Walczak,71551021141211025384978711351491015487544910755526949531044881102,48100526848507750884983113886548871111006955511057899531035353,58715173803,7801,19302
5351,Bartosz,Walczak,108891018156995111156831107050551021075352801047365707410571498174,5272102657682655411868486810769526510510451505610810548871165211854,02488563522,28552,18973
5352,Leszek,Jasinski,887152821205654487610910711753116874872505350681114967685656101,8852111511158150527250111711209897858848505481977697111755156,57336867040,3864,8106
5353,Aleksandra,Maciejewska,5248899981741161196511155781125380561167280106115531007010753,48487852117776649100110107106101691195010151508310656985450108,10226882875,1709,19811
5354,Marcin,Zawadzki,,,41346566042,20248,29320
5355,Norbert,Laskowski,108531064953525675685578558511865519956791036585998068102120568653110,51546566106487611484555650117878110148506510110950120103711049965705354,07866756104,13229,35012
5356,Helena,Zielinska,,,78816515646,28367,35564
5357,Andzelika,Urbanska,55568910712048817610477727189717449654911176494810949766569535556817069118526554,75545353487783548266113551151176875102691217770755154855452885582113678250486782,87060815120,27993,2105
5358,Cezary,Kowalski,8153120112758371115755655898053874810056,74769710056821211061057052116495510310410584,20750175322,5448,21726
5359,Emil,Mazur,,,15728827223,10905,515
5360,Adrianna,Sawicka,71116767311310753561205210676495256549778885375855555881008399494810053,87899711684544984114751048411248834970109558012010071769811611397101736883,48108464081,1667,38441
5361,Alan,Kowalski,,,77737811343,25796,38852
5362,Jaroslaw,Marciniak,105981185511870119495212051481031201217911510982844884100778084515048531047411010752881081195581686869,51528199869854506985104761091041206510677121538455561141175554874811349978765102731125011254497253,25078367505,26960,38881
5363,Ewelina,Krawczyk,,,26052654127,8123,966
5364,Agata,Baranowska,1177979981045583821105211753508349119557812010211186521195353505011383538710386535511011754,854854865110611811148544966116515648775111689528285105841185155120837398816910949105119106,75625132132,21078,39805
5365,Emil,Kubiak,,,00570200054,27887,9665
5366,Emil,Jakubowski,55841141089811679859972495612078101535411711456978154495551825511081541015554,498280537312111552544889838810310268544811174121526910411849651127212099556899,27143077334,10462,6040
5367,Jozef,Zawadzki,,,33815407787,29120,39192
5368,Kewin,Laskowski,88112105101885175895183567710910610597715480102105,102686852528550105675112010811266537981110978953,40483146807,18285,6609
5369,Oktawian,Krawczyk,,,07326253380,1109,12404
5370,Ewelina,Pietrzak,,,53170852024,26882,39162
5371,Konrad,Krawczyk,,,62254545131,7631,11847
5372,Eryk,Malinowski,,,46410481111,1073,24173
5373,Celina,Przybylska,1019711354881091111161054967100865397110111891091175510011977,84536610781778110249724811911811956118113119556656495167,33113538063,9753,9223
5374,Marlena,Jaworska,5052665387481208054728254106777799115545299,695572797655106866656841101218111481501118968,61175115432,4311,39777
5375,Klaudia,Baranowska,1191015598481088966654951785284105120511068978504911456113100481177910412151984849,8511689565610911910076727287565468108110737455889851531137153691218048102487052,88548655064,14728,33456
5376,Dagmara,Zakrzewska,,,17232288254,12074,7313
5377,Eryk,Jasinski,68528456989850531125486107101744888705456515498487353741075551491001015311810810773114568111654117,7211988685111151539781107996851657481564974844882891219868117112538510410875841165553103781014969,82810028887,18828,39604
5378,Alan,Brzezinski,49547210689715373657273107120725068106788256117717754761101061155011756504911649,4987121117661125610589791075053801034811375541087511297120706587501214810851867653,25788066426,20925,1234
5379,Oktawian,Krawczyk,103535354998574525611453102729748118538756868271685211278,111116100495578761121178311610949511158389487411511169521159869,77872130410,9712,1777
5380,Ewelina,Gajewska,,,64301245162,23780,26759
5381,Katarzyna,Blaszczyk,,,37565682070,3055,5352
5382,Marcel,Przyreba,715152119784889112107119658099501067656108815310867110108535548108751111111049950666775107495610810283,8112171981021025599667868104565279655273495653114505411611656110546553484812152104985182811136878,68213463132,15373,17943
5383,Oskar,Sikora,,,87385326543,1324,35311
5384,Arleta,Sawicka,,,40286511662,26878,18613
5385,Eustachy,Kubiak,,,84582886105,785,27770
5386,Alan,Krawczyk,,,54583775564,21980,31553
5387,Marcel,Rutkowski,,,80050888735,15655,22580
5388,Iza,Szczepanska,,,32254512746,24088,13889
5389,Kazimierz,Gorski,,,71488778753,14659,23210
5390,Oktawia,Baranowska,1095654516868531077656536797511105484517552527976524911748113,5679106526511479695386978210365514854537399105811185549545167,74380854630,29379,3963
5391,Anatol,Zalewski,81496751107112704850855571505279794997815679535649671121051084978876655855410049,1178811752119855311554818311650102767211273103704981711077170977551861121215211110451120,85542510274,29396,16888
5392,Andrzej,Kubiak,,,65331763454,9839,17386
5393,Marcin,Kwiatkowski,,,17756543268,6898,21964
5394,Jan,Wysocki,887051787810548495278865289691177148109105781117583808584979948111107561045611510973118120,55784954555555103531157911211350728410248728171111557651525156745465117105668378707378,82308003418,17002,8447
5395,Oktawian,Krawczyk,,,46605720638,6929,32124
5396,Maja,Piotrowska,498012098485511589528410250697956721097778761171214810873497150105,72768078898499108117481051168966745653531134977891181025584525148,38401667731,14710,3648
5397,Oktawian,Kowalski,987111110650991127075105675650751181001191058873106715648494910383505476546510210412011373110811038210078,4810748775410911879105491071176812180514911011655757078521194810310765509998111116511124856655367998681,27665680120,16876,31661
5398,Joanna,Krawczyk,485156119739881121555512012085528355985252104109109108551215012011253101120756867117,7885498897818510783657048103895611569497811572845410256824979978750751195551,36566375580,20987,24547
5399,Eryk,Kubiak,109117995184871211069878547556678949761008379541001061101189884527565108881011174911653,49558065100525278977153111651045349535449116481038966515112051541191218856536610551,14714236583,23941,18843
5400,Oktawia,Przybylska,,,08878604578,15940,29781
5401,Aleksandra,Adamska,108677156831166870981191156711654657711049119105117545070,6753688182805654781151037384118102548952569710011210289,08220251161,14287,24251
5402,Andrzej,Gorkiewicz,841061151191001084876118699810549895653104100112515650745411011981114561026810152,489986107811006565804869755011555494871501108311211710273100486656675310597,12780273478,12841,2568
5403,Emil,Kolodziej,745449118101108764853765511411910556108515575561175548497881795410967101771015010555539753116,72848173981061086569841124972118535011051705351118565376885677716872109526754745110583121,85800505561,8868,39626
5404,Gustaw,Wozniak,10650121981035368981091161214856120718311985565051881207249521065610710768,5170985610188735511982505251735210610210988767450107114755570116778854,44332160721,23654,25607
5405,Jozef,Szewczyk,84114481025349119501148810281898875715666118808010711099,995255555549675651525072731211156669525688511036970,42244508046,10620,13136
5406,Czeslaw,Gorski,,,26264055251,22029,3320
5407,Marcin,Krawczyk,,,63825866552,7159,32136
5408,Arleta,Adamska,,,43156840286,16979,24563
5409,Franciszka,Krawczyk,5454102544856105981071038511577527752,51561025111350548752109535110886119101,61642261774,28719,34411
5410,Bartosz,Wisniewski,73495087997852110831059787110103988211650,52112508051804851100485349541131218066100,86884131247,14660,11040
5411,Oksana,Kubiak,1108510952111117768155111897910111611454,5049719876121507252991171139912110074,50270104865,11977,21994
5412,Andzelika,Gajewska,,,03053556014,16983,17573
5413,Katarzyna,Gorska,,,83330555761,11207,29442
5414,Kajetan,Zalewski,,,82083511378,20131,23217
5415,Jaroslaw,Przyreba,,,07815126564,12664,30097
5416,Klaudia,Piotrowska,5687527111374807710152498566114986553741135168888355714911772121115555166485169,10577109110108121885411748481181115310311452488251107661087871545211681101737949102111114,31147412305,10159,34859
5417,Arleta,Krawczyk,,,38671727744,767,39536
5418,Emil,Wisniewski,68711015554119548874104978853103876573106995610751,52495450778412075781155210810810673555367119726770,56084533624,21316,7656
5419,Kazimierz,Kucharski,,,27248247503,15037,1169
5420,Nikola,Gajewska,,,86767226165,18212,389
5421,Adrianna,Pietrzak,1181081071085673991081044886117110538710010011511511111575115,104555553685297548197756886674980548452868910371,27282068105,23394,2556
5422,Alex,Witkowski,,,44245004611,19069,28086
5423,Otylia,Kwiatkowska,,,88005521516,25425,36349
5424,Oksana,Glowacka,,,13372417621,11627,979
5425,Alek,Witkowski,,,02615513745,22,1411
5426,Milena,Zielinska,,,50504405207,14429,13127
5427,Jowita,Piotrowska,54994949547711310248498950888697,120491045012011352105804911483757750,21412834341,12036,15127
5428,Alex,Kozlowski,7355117101105675465518148527471118,50518351521155150691124848488670,76078813860,14494,30138
5429,Norbert,Jasinski,51664952118105797312052975284107651101118754834810585991008811066,50105107525671515511076808110473755155115491065085515079765449,05162878843,1650,19353
5430,Jozef,Witkowski,,,58833208321,1409,13473
5431,Marlena,Wojcik,,,12124247552,10779,30250
5432,Kewin,Krawczyk,10611498117551028311854114859999104100109561134873518149561201057898,679766488168118817110555874911078518111482506610110753102497880,05464758645,21303,2447
5433,Eryk,Lis,,,18265546426,4543,9558
5434,Barbara,Kubiak,1014810153547211497555411048828110251558111410273845156995289109515610211675695555881098155117,11611253111120654987105106797778991191081161035010253481038888514951541154851508086485453518189,75200514113,17222,35540
5435,Agata,Kucharska,1205152671155386112121485612199744887100484811154558484102,5611551561011095377121765186106875410881861045584109896853,72483715425,27938,1731
5436,Jan,Walczak,8811788109801066755511115648107481116851,56995548708910248114551058288106558354,51268757783,11580,13730
5437,Kajetan,Kwiatkowski,,,76256188023,2576,22002
5438,Gustaw,Kozlowski,1114954898210771998967555454501125065,8311411188113991065575825211956119815269,84343014807,5020,11026
5439,Kajetan,Jasinski,,,60744472057,25867,12358
5440,Anastazy,Wysocki,,,72030310073,27226,29888
5441,Elzbieta,Zawadzka,5149555554487169511041144853504810855495550508477706511955109101,11154705588665610353525010451109101546951104107531181051175275558352,05324174555,17642,37133
5442,Barbara,Przybylska,,,18634646832,19652,1452
5443,Remigiusz,Kozlowski,,,85367570334,10322,29426
5444,Barbara,Kucharska,,,40166784135,3121,36533
5445,Eustachy,Lis,,,07247736585,7443,21031
5446,Eryk,Malinowski,,,27353157352,5049,39979
5447,Eryk,Przyreba,,,66606078752,19434,10910
5448,Oktawia,Zielinska,5683119531046852104538111580694811565568010253,547066536770798049758672821061095410310910168,03815808320,28988,35480
5449,Andzelika,Kubiak,,,36707482885,29128,9160
5450,Boguslawa,Sawicka,,,44245135061,23622,5720
5451,Milena,Wojcik,1048450767210967491131168099657410956119661015385497451,10774701139711888113495011953121514811052785374538910952,40413765165,23924,23438
5452,Norbert,Wlodarczyk,,,64553464316,17862,14819
5453,Igor,Kozlowski,4953797511811910656113676910611748537850865448567478884810182496911310156120104118776681669755,77677672708181899856804910510149837984104531005366667352109484874119121867075747455735176,81708600784,17903,24040
5454,Oksana,Gorska,897668695551505469531165256717411548771037411349113988711752547010566,1174856991165610056102525551104506572706855821074969984950501091005675,61301362758,23993,30025
5455,Maja,Blaszczyk,,,56854734161,26246,32931
5456,Andzelika,Gajewska,8572104887611510150737367107785156691185052505511955786571661078710189505310866,104521121011011161185352545285105828070109106771211149710686835397537310085557766117,67126886672,27317,21459
5457,Norbert,Malinowski,12154531195454565578781167654528710272817765501144984541028550104518350979755554910955524950113,715149898211082835154851174950871177478728186695656508871555210648481016811983501061091215482105,28122535885,17310,25711
5458,Alan,Laskowski,,,28160638668,3974,25154
5459,Jowita,Gajewska,,,54746413418,21069,13348
5460,Grzegorz,Rutkowski,,,62354518757,27804,3189
5461,Alicja,Jankowska,,,85583044520,28575,23623
5462,Grzegorz,Urbanski,52877075858611879551207110348104100,5456564811356781141061115312167111103,80012257873,18848,33786
5463,Zofia,Baranowska,,,15604644128,26138,3894
5464,Andrzej,Brzezinski,,,87663053470,21632,2695
5465,Bartosz,Andrzejewski,,,80208085476,3989,19358
5466,Eryk,Krawczyk,,,05123223610,14313,4829
5467,Igor,Kowalski,52741018011611611551791186880511125499,675011910355524987102565081838310470,41057450830,4661,18611
5468,Jowita,Gorska,7310588555110349895610910086885349115815148120758286677075487067114491167585789910450847285,11170769710053110511055655558976855655888579811001021155049118725372114671021011214853555211954,38832561540,8502,14071
5469,Alex,Andrzejewski,116848810649567076541121031097966898285787676564953561155278537748,681019710186811211161107973566555103501184868558654113558898997071109,40882564763,20518,1320
5470,Katarzyna,Sawicka,117116681205456811161047487861219950116995083485110753824969486981547371103487781499753,1097788821054852525370501138753768850525275109551095153891011087111249109111495111610484119,03501662362,26026,27931
5471,Grzegorz,Lis,,,62431472364,21792,8233
5472,Barbara,Krawczyk,81665649121684910010176108119110814972541046910397538910188758075487573707655110,5472728172651197083874910479113113491031058610112111811483821217511765781111027754115,87130258214,24836,5975
5473,Kazimierz,Krawczyk,,,61006548501,27655,8744
5474,Alex,Zawadzki,7853731165510210310549101110116485456561177383548275801209952118505399509753,74557381111104547210010652701206666119110981008886112534971718449771165052111,25677520763,10085,2212
5475,Remigiusz,Brzezinski,56721187011811110370758655558348551131165686,888665708850515367545555108875253888784,66321211834,16494,6990
5476,Monika,Blaszczyk,7450111737568101507310451557955103548411353,66106495275501067311376731015151691041098586,38633253213,16273,35537
5477,Luiza,Urbanska,1098211548564811150108561191195676114787311979541011201111168789795072499753120551077510375568610756,6811098984953538684107536611811283102524954106771171097683831218211212054100506670861028312011710782,75323765083,28013,4470
5478,Milena,Piotrowska,,,18217316825,27686,3745
5479,Marlena,Piotrowska,5089108685011351845574501129749548287821095077,8910373845311549895387105495252104817254525256,01654526551,22448,14687
5480,Oskar,Andrzejewski,,,73585522621,4136,19959
5481,Adrianna,Jankowska,109755076544976120546653871035687559912189671184976110481025471517088898084891111017510754111109,99671174948564910048555311987675651689851691061041171187869567651745448113777451106551087112050,20167247531,3554,9789
5482,Milena,Blaszczyk,99879781757580888911166511124889746897686610611849113795684721061115054857998,505310483115564955118524850771174975694951721085153757171103521204981557289101,41818840560,16578,9697
5483,Milena,Kwiatkowska,56107555552714812168103108115535156788383115531116510448103118701188569516910410555,1011146556511016770701125253102107565573113101878010470567410153535611279557951109,84008875750,4757,18862
5484,Maja,Pietrzak,110525283568981548810182501041001118979101861036956491209778,119835353104691031157786114757811310187997586501171115311711049,61070732028,7100,13517
5485,Lukasz,Kowalski,,,82466708011,4850,27508
5486,Nikola,Gajewska,,,25641538258,10929,7283
5487,Otylia,Witkowska,70895410812156845086501061204810069998911349501135611256988573817853525373118505310078,807066548456569810710474114835055689768548967685565557811679671067581101108817911667,43601541326,29050,27313
5488,Arleta,Gajewska,,,80746403474,14217,32951
5489,Iza,Gajewska,,,47772325257,29741,34752
5490,Ewelina,Chmielewska,,,86364557630,13538,33275
5491,Aleksandra,Zawadzka,67839949738950538152717382541137669,881031155178102514954111567112155865348,60332276851,206,12710
5492,Olga,Nowak,,,45022221076,5929,3957
5493,Kazimierz,Kolodziej,,,88803323320,10969,4659
5494,Oksana,Witkowska,48675269561005281117705411353831077397118114989970120535153657253777770567674,1026810753515452896753486949102526548121109998854104508412152974810651116735288,50747707684,12454,20122
5495,Marcin,Gorkiewicz,,,02835180784,15536,18757
5496,Oksana,Glowacka,,,06862282475,6351,9384
5497,Adrianna,Ziolkowska,,,04671757477,19600,30557
5498,Katarzyna,Gorska,998952105551198310073495511648541157754537510389864889521005065861078048985048567353995565110,498854107565279754865118708654771131197410856101887049548880120767566838150658652104799710354,45677330070,26672,2899
5499,Otylia,Krawczyk,551025656781205274116556950497811971504970998856565356117558072746850108107481101035051528966,11111388676854705210656679949111537665505048708810371815588857852716610710267120835465525577,05730572065,29304,598
5500,Lukasz,Kozlowski,4882110102110112776683110116739710011111256986510074779711611155556882775273795011550,11984534950113113561195610950498210167113555256828277101555150104104818852705051119,64826318343,29153,26877
5501,Remigiusz,Kubiak,,,43543841018,23619,21018
5502,Jola,Kucharska,,,36865127712,11904,14990
5503,Cezary,Laskowski,685465527477114825655107761028782100113721136948678798511051067248,778949556655109565071785610011155731177654838656568381681176972,05251822022,13319,23906
5504,Gustaw,Marciniak,,,62015868072,7991,16479
5505,Otylia,Kucharska,,,58163746626,1861,15149
5506,Klaudia,Sawicka,,,10222222436,24187,21694
5507,Jozefa,Zielinska,,,78410008860,11769,30082
5508,Boguslawa,Gajewska,108785356568865538451541005583761081001161136781118887711085104534880971035589744910710966537210499,102504998685268481148711811356121481147049776611711879101120826610111380758952895212085501045512110555,20834817858,2591,20105
5509,Luiza,Sikorska,,,88812352545,4406,22566
5510,Marlena,Jankowska,,,70355533211,5652,39940
5511,Oksana,Szulc,1017048507652114481091106669495573651171105566991021101156784109677582121501055478671201158098101,8775855110548974910968111100665056116555512099547710751120551177274795010254505497108508576108,56670258264,18590,16953
5512,Gustaw,Walczak,,,57747426630,6260,16155
5513,Iza,Sikora,884851105497150655153115112558011969116121887897761111038311056508599,7354545251116985079735412156709951121845269109898655497068804848,86862410564,19510,7293
5514,Monika,Baranowska,,,18805107167,29972,10116
5515,Alek,Krawczyk,101535550757597536973112651005310052103885054109705511555,801191025110675531005475718948114101484869991207371528689,18355834638,10490,2464
5516,Oskar,Przybylski,,,16312462086,25018,7394
5517,Honorata,Pietrzak,,,02717817073,16275,16650
5518,Aleksandra,Wojcik,,,35668358212,17701,878
5519,Ewelina,Zakrzewska,,,81176171152,28702,10245
5520,Pawel,Kubiak,110524911211854865498521025073105521038852715075887367851141135054111698972781207112155,491121095074116116106768011879107568083106551141108853103535399561177951485597481218111653,10741817712,16498,36305
5521,Iza,Sikorska,,,71132361173,15421,26204
5522,Ewelina,Wojcik,,,47816461325,20578,23367
5523,Julian,Kwiatkowski,48491099710252538150555011512075739810612199114120116485151,658950117521035589555498537275102505686805055988998110,08480070787,1809,29394
5524,Remigiusz,Przyreba,98694848985148505455488573486881,10678898679118675411412010982108726653,31417247550,12762,33254
5525,Marcin,Duda,,,02643178772,14093,25222
5526,Zofia,Zakrzewska,,,40018818577,5209,26742
5527,Arleta,Kwiatkowska,,,48701101018,10430,4356
5528,Eustachy,Malinowski,867511253111115119558811048885551787172109,110531069748112110101761101061041051171135111952,38671648531,8355,2541
5529,Eryk,Walczak,,,70565558311,5835,39398
5530,Alan,Lis,,,24611366033,9211,18336
5531,Gustaw,Kubiak,,,06458761710,2286,31918
5532,Gustaw,Zawadzki,,,05063676476,7771,30484
5533,Luiza,Zielinska,,,61328078557,9487,38420
5534,Milena,Krawczyk,53113877249541095055538856106485454747412010010348755110798120848970,746755110515150761145170501159851987387768711050771195553109755252,14550373334,25800,667
5535,Kewin,Malinowski,,,07074656302,11389,25734
5536,Oksana,Gajewska,5154120517255109688755861005279114,11070794898481031036748885611610250,52272683750,4150,12517
5537,Jozefa,Chmielewska,,,02560635412,15678,34054
5538,Marcel,Witkowski,,,17640072211,18143,26833
5539,Alek,Kwiatkowski,103567551556881705311311949565310069116107846852538611767118109105106557411252781006756,108113109107696776100546554755074651081034810253525310285531086512152534871545348119121,68127084368,2899,2355
5540,Franciszka,Gajewska,,,76247774552,11886,23381
5541,Jowita,Kubiak,50116117505597736648981061081176586102115527789534954808611149,48102538051535311252521134911510451107112104975166885553885548,50421233522,15011,36290
5542,Bartosz,Kwiatkowski,10580808054107515250105775475544811956103,86505011670515410771685155851171195012180,37621128027,14543,16985
5543,Jola,Kwiatkowska,,,68616185123,13026,6697
5544,Eryk,Krupski,,,21108413442,10999,29218
5545,Maja,Pietrzak,,,35376762334,14037,14524
5546,Celina,Krawczyk,,,28335424004,14372,15924
5547,Olga,Pietrzak,,,74032302672,29659,29220
5548,Klaudia,Wojcik,,,71575366878,13191,11892
5549,Kajetan,Wisniewski,5410578711017254504987821015086486548108515353689772,51494853534953895177505483101111481061037853104708254,10135453471,29498,16026
5550,Grzegorz,Malinowski,49103977411686841194865501015670738297687156874856876666845211755105103118100549773108109,1051088610556775410599105106651031121168748103701195153705511154538371795550118827149818167,13081154421,13158,2866
5551,Maja,Nowak,5011711050116887567777568114658575108828010979118741075010655565411053546510372109546948,10974554811810254764899536777846811853706911075554865518149511008949836580735552105,78057634307,13268,8661
5552,Leszek,Krawczyk,865611610468818910597684856111678853106108814848664987831174955554877,10553116517612175885311111352851135551881207397100561141081105385985380105,77246028617,15437,23030
5553,Alex,Wisniewski,755110648102564911586805468501186656104817855685210950105795110254547798501175110651,50505168491188697555450799999805211510089745149541015155991054875985511165555277,44800182548,26180,14367
5554,Milena,Szulc,49565372481071201215384110110528250505598117518111611350,865049561201064956113108655254509882488570114484912180,16673781614,948,1915
5555,Marcin,Sikora,,,84616302306,1616,26000
5556,Otylia,Kwiatkowska,,,70745834717,3721,8213
5557,Jowita,Urbanska,,,16371872785,17290,18899
5558,Jola,Tomaszewska,,,24067020671,27211,15722
5559,Jozef,Krawczyk,,,63382032385,3115,37790
5560,Anatol,Marciniak,51497178841165570514911171875011470109,11566985067991118110010577521121038610985,14248314025,25306,9533
5561,Alex,Przybylski,,,02560635412,3787,18858
5562,Gustaw,Przybylski,71555651667612074113747953885051805448106,5576541035556100551171098772685185119109104113,35634171778,15619,25958
5563,Boguslawa,Krawczyk,705586521087551521145452118109516876805548834811549747468748811410375485349711035110555,1045474103501061021169710654537910283687180658980495154841037811749508049102495654828483,08887612763,25838,24118
