pacjent_id,imie,nazwisko,login,haslo,pesel_id,kontakt_id,adres_id
3883,Andrzej,Gorski,509899511145356121678810350102521185210370556948112667811110770106,5611766105511095152654952871121027610951106120715011252991111125098,74134637543,36135,6968
3884,Alan,Gorski,,,06666548366,5971,9227
3885,Marcin,Przybylski,,,46286471453,7734,24364
3886,Franciszka,Witkowska,9774875080481108110088104831007288538771517299105504898497950120557166,50898111886877610651531077510570525488546753727710911272104487887978256,84871510746,36147,5521
3887,Honorata,Blaszczyk,,,61376262241,15671,945
3888,Leszek,Krupski,11256974999655410910710697551067979511071111121177249,1151156882114881085276521031044810677795651558310656,68520557785,11080,17502
3889,Grzegorz,Mazur,110741097855121109489897507552110797469498911851,5253525510349717576497354747771894948888578,53111757012,10737,5326
3890,Nikola,Maciejewska,,,25154822873,32450,22231
3891,Iza,Pietrzak,,,56144876340,23936,22246
3892,Dagmara,Ziolkowska,88116655410976120516810179105711125068501115686731136953558189117101497849118118,11776531155010511897505511048827010756754852116798052537870116537056841067051,82630244582,33018,26618
3893,Monika,Maciejewska,1017467565252741204966515275718051836711311480118677151107767511311670551191054950115537351112,50100825277102114115885312010180796798565011888878910610589526852801078751525110852501181059865,18042748028,12335,9936
3894,Jozefa,Gorska,5310169111541031014976878787504977561116611587659811750675168971164810910510667809885121737810112171,86558054545573521215211348515353115115481001157975747573561145410012099899751511181215349996511470,48030327460,32451,29396
3895,Andzelika,Zawadzka,50557210052711095389565556886510411710456525110169120501098911875996952105114,1026654565051112535184771031064851116555549521218286871027810787765412011367,34817542530,3083,5133
3896,Antonina,Gajewska,10788728956745212111811699121855150491005170971046778971211028810754735255115,7450671185311410850537382815570565182114121481067869661155177985082836779,88788237562,8423,28686
3897,Remigiusz,Wysocki,,,27674144402,31898,27269
3898,Jaroslaw,Andrzejewski,,,18371367810,19108,7920
3899,Jozefa,Gorska,73871095455103556711487111507851877752781131008250715010510553101111749750515176,5212052684911548488165116110117505312110010954755211879565148109501127689727210185,78527137082,19007,23440
3900,Honorata,Kubiak,9872561098182110539811254498410973531175311070786853541188611811111811256118112777853556556104899884,8988718455103484983554983851001081085475851161094811077534883545612173120116864911510277102108497373,38664111485,3666,20471
3901,Ewelina,Gajewska,,,52778131225,13932,1935
3902,Julian,Walczak,551126550499811110882868378877555116518048504851119116524969115789988102,7575821195549528855985351731005310179101771135311410748481024911585825681,83643243636,35491,24650
3903,Jan,Lis,117515511211912049109818410589551018966505598118506899495353548979,5549771135311099525210851112831198350103508410573765048841071115674,13001865031,19913,29278
3904,Maja,Glowacka,,,32686457885,7012,15847
3905,Zofia,Kucharska,,,80041662882,6963,20114
3906,Grzegorz,Malinowski,7586875665791128679491045354497911988818251103715510011173554955113531077511988528712189,691028265116708848116695468485048505310782814956711134871114709710998737197801205373102,37737223157,24782,17166
3907,Antonina,Adamska,48121567411811054119119103731211118467507480,106116113119538878691161215077987869785273,00412886004,5083,138
3908,Artur,Lis,4910255111118561061201065556108996570558710499113112986850565566107546977107488054495051108846851,491051077011110751100688110410456111111514850103674871497855535510010155524911876486710883481176778,73067615664,23126,4475
3909,Jaroslaw,Jasinski,,,83476862777,23758,2345
3910,Iza,Baranowska,895456118109109118526674505012179725348112112775070109535085865674511058256112107,113974852537181727411452561005310668114105121110567365100565449525411155106977150,52133647070,35799,22763
3911,Eryk,Gorski,1019952551091007375525286531075150501025677801151208410310649106755350521025475731131054910570,99721171145448111696552499912173115794910210985104100525577113971125283831137178797587889854,85552817137,16861,27914
3912,Magdalena,Maciejewska,,,48205622247,24489,28322
3913,Emil,Krawczyk,,,11022261378,33639,5145
3914,Remigiusz,Przyreba,,,63263037373,20072,10652
3915,Maja,Gajewska,10877971151151051077853845187537470108761105548856511549101487411810687664910177,53105118113876949557311088555053103794951817711178105817710355102511147867101118,61721771414,23447,20005
3916,Boguslawa,Maciejewska,53997549561111187952554878707572109865610774507350567467,50110508388851054971701147149511001058688499911297848311549,00741124478,38210,12276
3917,Magdalena,Szulc,1215475545483797848521045656655053897410155514956121717566,11210089545251501011095210972107112108695551848997895685554870,68260707823,28552,19679
3918,Otylia,Piotrowska,10873505354548711856887911010081998948104771067252116721098510212078119,4911611753545185115114694810610112012052117518382505349987910070846688,50155508248,20079,2114
3919,Anatol,Kubiak,101996510773898910511548554987561036549509811070885212110865547950501204987,7488885166491121011165086518710911710966774978544981515248495448515454111,68130112155,3732,17506
3920,Katarzyna,Blaszczyk,54695498557871535167108494810354861091036811684691091006710250816748837411949118,89112521166986768853781165585518867100886998661131177997799786691211131061057570,87781528780,195,713
3921,Agata,Zakrzewska,5082797848656886558784531105511874541121047881528310266801085210612180491008975,11311049517010671729767498511210310411897485550118744948531088555785581548348114,58383387530,39713,27442
3922,Grzegorz,Kucharski,5251111804810410449781067411369885175724910856118115989876545253101565186,748768105118838454485497805252121708452481105185697111910349545110667107,06877176865,25771,23971
3923,Kajetan,Kowalski,,,33342342452,12704,23501
3924,Andzelika,Nowak,,,61058627714,10121,7140
3925,Norbert,Jasinski,,,70066725345,8641,29661
3926,Maja,Gajewska,,,23710321276,30008,2671
3927,Celina,Pietrzak,,,47167356113,4083,11632
3928,Grzegorz,Kubiak,97485311580525456499878525199887910052101725269114875249695173116,1217769987998525010210967977811783847678788551498975975048488356,64143475160,29689,1487
3929,Kazimierz,Kucharski,787610548764849495285561167171114987188112521134973558110783687648,68104107687880111758870725210411555786686821085451725567855511712083,02185724008,21772,16553
3930,Helena,Nowak,5455705548721017152524888101995471544869,1067483671115681698368107528550724953108109,31133045118,2969,20535
3931,Olga,Gajewska,119535583109495484541021177151119781004910210412087113845399120118106,708067537049725156111103108106107528077495185108116505155115118101,41752670854,39354,22614
3932,Alek,Wozniak,,,26438783714,23868,29314
3933,Kewin,Walczak,808278878110276857053561147481515149765310948,655584735011989485674115103115675611274501168881,84722175728,226,18528
3934,Ewelina,Brzezinska,,,24707828230,21171,29974
3935,Franciszka,Jankowska,,,38780318070,36288,24513
3936,Bartosz,Wlodarczyk,541011095612199855011411010312010397541061101011121167953,109106677011510411097545649875311155885653113797099,11318126565,9556,13152
3937,Antonina,Urbanska,,,67343543326,15922,3603
3938,Alek,Lis,10979535111056824873527048117881164810010768,1148098731137375108111110541205184109971147551,43437264504,22574,24889
3939,Marcel,Szewczyk,1115168506585561135048716689681145478528252695310510654,102110121845348102107791065648481068810410654671078852684965,42522385107,15843,7598
3940,Konrad,Andrzejewski,87694876891079910555847184778870874811398494951101501021211041061208253491018512010910176,11750701026688854978541091018253119117516998121565411710856845610712085778588551211205480,18553003467,16282,18616
3941,Marlena,Pietrzak,1001077652541101007982119836749731189710672715175107100,11811165998754985211287566683105521047267109515156100,04067472772,28687,28093
3942,Eryk,Walczak,8211610748113108548655111896949721204911184108551197310651527911254,72106505578528411471491038654546751555399501181085653481125550,07318610754,38802,21881
3943,Franciszka,Pietrzak,,,52573853867,28036,20727
3944,Marcin,Wozniak,48861014955111488572511189711875818472739853555367104535251,10548557256111105527512051855348105715350835388801001111065652,56704238283,22150,12650
3945,Anastazy,Laskowski,,,47061152563,19156,22229
3946,Konrad,Krupski,561105050527810253485149556548791198411554102984998118,11679851065577715451109721217350102120120544910952738872,44550051612,4086,592
3947,Elzbieta,Tomaszewska,,,15807317511,10488,28808
3948,Olga,Jankowska,,,13134654717,26875,22729
3949,Emil,Kwiatkowski,,,78121370308,10511,12235
3950,Konrad,Kucharski,10774795311256744984108508948118681139811287771127048,68565153110101485565113675285119105894810454535381108,62810384773,11950,19033
3951,Leszek,Zalewski,4911310754119551056889658254110991195065658653815455,5611050534899998978481007279715310811251109986610275,33263863216,12273,28660
3952,Franciszka,Gajewska,1141076611576685485547799515487884911252121995280855256120104545453,83112501195411311849119111985274891066551551147050765270985650506550,23631307477,21408,3926
3953,Iza,Przybylska,78871038053519854791091105456858711474971068251771196951531155272841125381,4969556755100481211069752804981107517411254116661131025088691214850108535685,71821524662,31407,966
3954,Antonina,Kwiatkowska,,,85773283637,27291,27516
3955,Eryk,Marciniak,,,71300875252,26857,5124
3956,Jowita,Blaszczyk,6765805511811549497855118718797977449111110113107546689485070111511071185011656521217110472,11579698968677111210987717211311210355114975153657654845012189765585895181100891015155116,78748850641,38557,1967
3957,Honorata,Blaszczyk,,,60225618766,6581,17715
3958,Emil,Brzezinski,,,81645607127,16644,12499
3959,Otylia,Sawicka,,,81104302182,12062,3197
3960,Kajetan,Krawczyk,,,51283071038,8958,19727
3961,Elzbieta,Piotrowska,,,21031465463,24234,17413
3962,Eryk,Wisniewski,105106106799983506511211051545483665154495010272121101,48655610268801075210210511754715067996573121521096983,30554545763,39872,8903
3963,Bartosz,Wozniak,788810179557298868054714910649508811776105511094882486598565250,688371525548109116891051081088911210249717854120791028369789911110886,20277057562,32369,17114
3964,Emil,Krawczyk,118531017711599121487910468487512048485248113821017552,1015410710966877310552120116104751025111711810211256537387,20472800151,25488,4853
3965,Alek,Walczak,,,50220166583,2639,20337
3966,Adrianna,Marciniak,84496510556105518110965113865010310911065103549884655111810450,567452101695267501151146578561187752798954975410452545582,02654781387,26197,26631
3967,Anatol,Marciniak,,,11760843375,877,29375
3968,Kewin,Krawczyk,115567910054481111161011127078721034966779751110488952735210250,747066701205285537175495698971014883515310311510082112764971,27661564826,28041,6046
3969,Andrzej,Wlodarczyk,,,33802345665,14470,28139
3970,Adrianna,Baranowska,81541081098283515653681166581116119808255505249527510475113112561105652665311182701158355118,11010010056859776106671048051541091151068874104101115731137451551141068666685210210048661075051121,18706173376,23308,22444
3971,Emil,Sikora,,,85148131254,5304,6716
3972,Anatol,Walczak,10476118110815011910883488750531115577491195548525383,7011182728356535075501195269121495278551078852114108,81237258886,9165,21614
3973,Czeslaw,Kwiatkowski,,,20863747347,19408,4413
3974,Oktawian,Zawadzki,567812111148518555100671024948101110975576556511854109,56866754107116109556856536851485611786881061011028549,87875748566,36643,24740
3975,Lukasz,Rutkowski,67504950531021215451548788555154116106531206511010911010211111477534999524910850,785179741061071081041071195069695279109118998856818248117531071116711499866610849,54331836523,19053,17430
3976,Luiza,Zielinska,,,84700547552,7741,11418
3977,Maja,Maciejewska,817589105507211210410411411972108104106114979910511551514854,7186111694953671041057371119111565411654775487705311849,47015188344,983,22279
3978,Marcin,Malinowski,,,64188054823,21196,16992
3979,Jowita,Wojcik,,,61350737184,3742,18675
3980,Emil,Andrzejewski,,,27072164082,18687,20901
3981,Elzbieta,Nowak,546955971207552116838071681131127551485572,81119116100515110076109825310910679881129910050,65057184423,28896,12487
3982,Katarzyna,Witkowska,108100119116978288561061005211471117665177545076511135672807056874811349116,5473708653488099545052511001095010389541148510697496911610399531125175104,76156084532,12253,17969
3983,Bartosz,Mazur,,,20363241877,32223,1252
3984,Franciszka,Baranowska,,,78535126772,18326,18419
3985,Barbara,Kubiak,,,48130382275,19821,16913
3986,Olga,Blaszczyk,,,30365146711,4743,6077
3987,Jaroslaw,Walczak,,,06886423845,6547,10899
3988,Katarzyna,Urbanska,,,41845277768,4227,26826
3989,Emil,Kwiatkowski,110544848984966120546582808755734812010210282491148655818689541205384657679544810510381,78531061031155010454120795678518554995197505054106867749751121011011148251517010150655373,67272730000,3805,22523
3990,Oktawian,Duda,888487120524984112102781075511998837488119104565665,10211210155506587717111586104857469791151105148112114,72786635772,37120,27060
3991,Konrad,Kwiatkowski,8311350121757551537310788541105365111121113106,53487755120535073695648848248121524811179,87440527072,17782,10709
3992,Luiza,Sikora,5610911873117499710573117898750104987668501191075455499980111821201191111055349786968119761141044812189,118119728010011811749811081051108411249525556107103120106497687537076668511667505188668269118106555384,40713873511,26998,2209
3993,Monika,Zawadzka,67508454521051214812052108111661138249701016849120536652106684851,7167837682491005110750521204811499788250121551005154104491019856,62777081088,33133,18065
3994,Milena,Tomaszewska,6888121718910451120866880568550867653855150568687548597,554853485150112828955539953841031171181035671554897975254,88056166181,7460,71
3995,Teresa,Gajewska,55531211041215648495282844871731165611310949112,53107514810311111665105118120695171121738710972121,55260002120,6875,15149
3996,Andzelika,Blaszczyk,,,86318877628,33945,23219
3997,Bartosz,Lis,,,48078471176,21807,25677
3998,Milena,Przybylska,,,18130480033,17229,3006
3999,Anastazy,Wozniak,,,75184065148,33980,5925
4000,Otylia,Gajewska,868853985210070494853761115150861191161045011711048102811187748731128355106811018250,481099775507556747552855087525279112567010756545586747410397113835379735084111,51735356432,24659,18085
4001,Oksana,Marciniak,516789658110668667351748310411081521204856,1007311870809910149511169974535582103745555,27605165120,39310,24018
4002,Norbert,Urbanski,871201035651687611311197558011289110701015277765448120499810997,9980495011067109113107108691157710483976681113114755184975511551,05207523333,15689,10937
4003,Jowita,Przybylska,8482685011848105515449558282535272814811510488113,88818889105518285557473515251118104881056911210049,04863744350,16408,5307
4004,Lukasz,Kubiak,5450100113119521145611054109511025611053120735655535087,12111110854751017197761175080725452101100551095111811355,67226208821,24904,10776
4005,Agata,Gajewska,,,28158532472,15470,22384
4006,Nikola,Jaworska,,,32771803085,19021,2988
4007,Iza,Krawczyk,7810311210754831045478109867987506974988311486113741045055551035382988584120678788,7179501111031084855834950497354541186575108119508473119101866511810583113108756950113,08427823838,38132,23218
4008,Otylia,Ziolkowska,,,35768242135,10054,12264
4009,Artur,Duda,86665573108107511168374671151036853998398485083,1199910955695550821101177512110710780981005211410174,33552146074,270,16806
4010,Marcel,Wlodarczyk,1011215051889868801208253120545010780103755411679110558351801055453988349771107349103568982489956,12055836655111569898528210253111551128165501047498761131215411149715265744856831205481115791115683,82406887173,21297,11281
4011,Pawel,Urbanski,1176874691121195087518854114535656106535083569710071515552761038456499811175505498501216856,102981121075249105111119896986695556111491001144973708277535680516969110117100531128211772848350,48577418046,11362,5599
4012,Anatol,Kozlowski,,,60744348513,4263,27831
4013,Leszek,Urbanski,,,10135032427,9716,26355
4014,Cezary,Zawadzki,,,07505471422,39131,5556
4015,Czeslaw,Sikora,104974888741167150545199113681024873521025310350796511887535651,1075449818986975299525355506811282507512168537983491107410148,24072085835,5390,29628
4016,Maja,Sikora,,,22441674482,15534,3146
4017,Barbara,Glowacka,,,15750514437,4996,27498
4018,Alex,Sikora,,,24454280207,31002,18823
4019,Gustaw,Wozniak,,,24785806745,36056,22042
4020,Anatol,Krawczyk,,,06623702414,35354,29395
4021,Konrad,Gorski,10010310410010810675788766508467545110180547754,8155548810210499898353120109787356105821029755,53820433111,23913,17313
4022,Klaudia,Zakrzewska,10775985255568012082101784869112120120665679105561015510352107107708455555074496888,6555534880511075466751211135289103115116711134954116878072705683107864849531158552,23525437867,7938,10063
4023,Kajetan,Kubiak,11012110412111555544884977410799751135167112105101537311367,661206855118695197101851141065248115696587518071525584,72177244843,11337,13709
4024,Elzbieta,Zielinska,111121521058711180118795110783120551165576701061174811356101,52108114861165511011451505489507056508210910287107554955,33675255423,15537,16194
4025,Lukasz,Rutkowski,,,57828568338,10306,15478
4026,Andzelika,Gorska,,,36141458840,32181,29732
4027,Otylia,Szulc,5068112507110769805510467875356113116565476871028585494853848711480555256658855115121108104,1188589531071055399567270654910753556852685252651045111412083121495197971191031208287567376,64702338884,2906,855
4028,Jaroslaw,Zawadzki,75674850825285875150564948488410472847599537780,5571101719989975377525586865588711008350105975153,25566245105,14257,11603
4029,Artur,Gorkiewicz,,,76621756504,771,27933
4030,Milena,Baranowska,,,52028173014,2262,17701
4031,Marcin,Zawadzki,526810953564848116103109109114101681145210955551115379481044949531065511478564880484970565311383119,895388118835012074824877118806977557912149798871119111995497117527199110511191145254561094865105,30532064742,15623,1623
4032,Julian,Krawczyk,113994982102986653110105808748875656866953106105481088149486655805411766981028365,707283518654655610612178538055517956119102108481147153506671105103101535252987650,15074464238,20968,4653
4033,Oktawia,Pietrzak,,,01486617303,36882,7431
4034,Aleksandra,Brzezinska,,,30786724356,32465,26134
4035,Jozef,Kubiak,,,25863303641,23394,18267
4036,Andzelika,Sawicka,,,50601222436,36360,4633
4037,Konrad,Andrzejewski,978156711206911287811067954505565536777735089505052104545455525578117875511448101884986,48106556954545368791195649669749507383538049525610377737253108524971974849491054977100,25686081736,11900,15895
4038,Marcin,Zawadzki,481089912155721201045080821131136910384,7284675210851494853797155101897078,35343421458,13,25917
4039,Zofia,Krawczyk,1061001099787696811474986549506551,7810811781731085553541021175010775112,50344434484,30908,9857
4040,Oskar,Zawadzki,5672101785370879851748449112501061206555805553112,8910550567397718556545275112105101545651885356102,10335832433,24101,13623
4041,Jozefa,Szczepanska,113103858412048825011950117104485351117119112107815453545110449495453838765751158952102118535154,116484810398566688741145456108561068310012056975550668848481001021197685100728270997783977289,37752638642,4514,18550
4042,Eryk,Wisniewski,891001021144951495549121111994897784854515697869967116971121115677555665102108701085097,1157380120808883101569811884519749118103114481175472554810551986911910349110556752537289,82272643826,38166,7880
4043,Jaroslaw,Kubiak,,,28288603243,12531,10624
4044,Grzegorz,Duda,,,24003608635,38257,19314
4045,Oksana,Baranowska,,,13488836700,9964,5588
4046,Igor,Wisniewski,71565648501121205685511215469504848657388651011131001181025683,112781124851104112103695678103895198505688105115885254484811848,00110770757,6403,20824
4047,Magdalena,Piotrowska,99112671088610211256548283100988386498210511055527765757352687186100,4953108981076852779998116711146589485411981687887109551075351976756,23720531010,39162,20268
4048,Julian,Jasinski,,,31861464777,14163,14328
4049,Cezary,Kwiatkowski,4810110385487755686568551018680997949,4910410872117878772705497102116755166103,51514217653,22712,12779
4050,Luiza,Gorska,768453117891218111311552701201031168851821155451114481138498767311784651061186755987156119891115555101,558412098745189104100100547710148891111155066995048497455987655100551008382516788507787528210772,10688467451,2970,4574
4051,Anatol,Urbanski,,,67115476065,22366,22968
4052,Konrad,Malinowski,,,75784732133,2775,193
4053,Marcel,Lis,,,52258747003,18037,16078
4054,Oksana,Witkowska,115515377677471511215211910511310711974545210987119505510099117869984706752755453687349751201066955,825497775311588539978557910951565249704849117118667110469514811356806912111454120771078784485099,64508525320,16604,22545
4055,Alan,Andrzejewski,988748515410686667166545553778777837510552546755511061011079910265,10277738210653114661208511271871201051091047811675724853496597785351103,65205157382,30772,24933
4056,Jola,Gajewska,118117537210598745011083727880100565049518711275119845210089825648824850116,11854557754719811311275695311650116491061181215670681181015599117837950568176,43125303334,39411,5885
4057,Konrad,Wlodarczyk,109537856110113117102114865410148497665538566100107975012080995654694869,485411811553121105705074545112011869545110810254112986711010572521168755119,06757366365,5550,21809
4058,Adrianna,Kubiak,88488349110106828156491055578112735655509810356101678510510384775010052545378541036811973,1195056788281546751689869115511158851105511201036511552815251104110104545456568287996665,55275785018,2762,20112
4059,Norbert,Krupski,,,64263871550,9872,3569
4060,Magdalena,Marciniak,,,87631381183,16220,252
4061,Aleksandra,Zielinska,,,80682453773,26839,18331
4062,Dagmara,Baranowska,6954565650112981106850109518685518451661085588697110110650517949501046677,6749811135050738648995452113706885481161195111267507011279879811512110782101,52886366358,918,26226
4063,Oskar,Szewczyk,,,88324421780,31141,17952
4064,Magdalena,Sawicka,,,77365766218,3310,27859
4065,Norbert,Walczak,,,24413578385,27744,29512
4066,Alicja,Blaszczyk,778711182481015148858211586821015011778551099911910479485055715011451896712052534811211849121,116555185103561016855486611510248681066610550491048511798538278537648495485775085102116103106,87657228581,34974,28457
4067,Norbert,Andrzejewski,7811154497049118561076656758310310454735666845472697210584112527149527648565050117555610251,671146510748731065551111898250110819955105986711274791187798525550975154103555550491207011955,33681763826,35732,2494
4068,Barbara,Maciejewska,565611576567911511611084555549838611249,671175050677968101881131028211211010411566,37103328302,4032,4646
4069,Jan,Gorkiewicz,6911410375111485149807671525298848911381877281527612056697310679116,5251536910466654951656650691195565511121015350535479505410911897103,21616804654,7377,27713
4070,Honorata,Baranowska,,,23565337438,23811,6021
4071,Lukasz,Wisniewski,,,86824044452,11183,18754
4072,Barbara,Baranowska,1007953856999985012080111114978356104791078189121,4910471714889831035612048561075652104498110710756,62482464076,22145,27134
4073,Olga,Urbanska,,,54150030004,33855,29705
4074,Eustachy,Wysocki,,,47053575711,6511,5146
4075,Artur,Kolodziej,,,23464232678,21372,13974
4076,Pawel,Szewczyk,5610648771031076656841037211174836810548537452491001171161038377107898471110,521025687771177998103781178448818076691111209710355526750109102111827012177,44840673055,3503,23599
4077,Aleksandra,Gajewska,,,53164017055,30507,17813
4078,Aleksandra,Szczepanska,1035553116544911769815310977651191015610049879955113771074951841191161078174541165148,11552554910788103889897871145669715586565569109885680112866571548411855681147851,75724515274,6207,29096
4079,Jaroslaw,Wisniewski,5252815548558283484910976745154511065279755054726911952518297531115548121101103111110,10053501084880766955755311410288103115116501217080110102747875113110485410967815353725070,28800832858,16165,23033
4080,Jaroslaw,Kubiak,865052795310398868910310911456887811311149515351657010149108515455486898112885365,11287518285104115715678103525455751219887497988991204885895512110410071105505210576,82300132017,15696,13992
4081,Iza,Baranowska,,,26130521340,32102,28595
4082,Celina,Kwiatkowska,1016710150106106539867546810010175798599547410281651074950101668749119887887815368117100995548,745311053116685610876845051118724910949103116497051868282548510812182531018211756108101104525250,82760217286,27897,23851
4083,Monika,Wojcik,,,15802831676,28676,21737
4084,Katarzyna,Baranowska,,,55020875034,10508,17576
4085,Anatol,Kubiak,,,53018075415,3669,20979
4086,Marlena,Przybylska,69701015581106114709779981161187611310810352,8278521107077681111185254568156835284113,42347772778,1234,28952
4087,Konrad,Sikora,7871781066786555411011356678011710249531146510868,11310697891038181798112166112494981565353498370,04110431451,25682,8641
4088,Nikola,Ziolkowska,56867987100120858510068866553487848826510810097535480758550557710449545255113,70827755551131191001037811067517553114101996566120498010674485548485153898399106,54616140835,29068,10796
4089,Monika,Chmielewska,56481101191089852116116974949538580816950101481165555548049110,81488099100539910750517953828911710810652110868149491136549108,52016255080,18909,2887
4090,Antonina,Pietrzak,1158587508255885098781008111311910811374488851567755811211041115488541185286110100541006887,11481896856507611570536910951871048349524866865355517056515110611411854776679116538498,86625367143,25789,25186
4091,Grzegorz,Jasinski,,,03334581363,11539,11667
4092,Jaroslaw,Marciniak,81110103519910248505310199808656751025056481097567651158751,56834986717055119805411250114114891096685107494853110757268,12432752145,31697,19733
4093,Maja,Kubiak,,,65522864622,12720,23107
4094,Barbara,Urbanska,5578535010271705265105101115837349,5255548810752528311249481021094966,70377013457,10654,14721
4095,Luiza,Gorska,1185210251665110085106527467487999118525211098751089997,485551527483104998056537675491015450995251524867108,75821728857,23728,8529
4096,Iza,Pietrzak,,,80473232074,29709,17569
4097,Celina,Gorska,48106521069788835649831085175508255506653867267838297491207451111,5570521181218348898452109105765210451109655153827085121111101481065154,40072782071,21500,10274
4098,Celina,Piotrowska,11186887812051107691201085110248656652511117870111109117567671106109109541094888811041115249,84515188103116991218285491124999761111178812012172519948995110199556754711209954658689,83054622076,9060,14900
4099,Artur,Brzezinski,11881491201181067149501015249508311710984113785211452511146755528911149117727255,119807611149114485572112535511110356664950112865411111949113481175110655561055456,04431487547,29517,7693
4100,Bartosz,Jakubowski,,,82830527561,8592,15081
4101,Jowita,Szulc,,,77105271404,7509,29410
4102,Marcin,Wysocki,84805299768856535285801195453785456111119535511188,49768056505650121528549114737773517484556652116121,01580152008,3968,16100
4103,Zofia,Pietrzak,,,03128074272,26032,8794
4104,Igor,Marciniak,4850986550516948524887507448541128168,53107811068980667948508911212152545152110,06131788842,28953,22194
4105,Jola,Wojcik,,,22276684064,14858,10167
4106,Eryk,Gorkiewicz,1181131031168888547877707310111598525151491184883,814988661114810454508680485184518768897278108,74556414726,18703,12969
4107,Adrianna,Maciejewska,,,34218413136,14730,14755
4108,Jozef,Walczak,,,61034847220,31840,27673
4109,Monika,Ziolkowska,,,26707216138,39119,16076
4110,Anastazy,Kucharski,,,40265537872,31605,9538
4111,Emil,Kolodziej,,,55483286373,27351,25283
4112,Katarzyna,Marciniak,,,17623533651,31526,7115
4113,Olga,Blaszczyk,,,05215365101,34578,25217
4114,Franciszka,Krawczyk,5151104505189101108871028774721195387561171151125155515656796799517076101,486855113117555580111561185553481149711482104778750101118731004955110665055,83200830165,32213,29082
4115,Eustachy,Marciniak,81857555110107557410011352481008351108845375535151100767249119,119498910910067861131159874555453827650537549505287655056100,32073615330,33801,13153
4116,Gustaw,Duda,,,57187767632,35785,12878
4117,Zofia,Zawadzka,,,11384003258,26662,12617
4118,Lukasz,Duda,,,25604734112,10707,3254
4119,Maja,Sikora,56771135511978791004988103524811210965109100678669661186556715567795174120121481175369525011173106110,515611975491175366545349555210575116794955104111101113655554555555111548754755571877249761048049,84112185341,36966,17389
4120,Maja,Urbanska,,,27488521265,22286,29575
4121,Oktawia,Pietrzak,,,01257170687,36623,9477
4122,Pawel,Kozlowski,,,84156828357,4293,19958
4123,Grzegorz,Przybylski,1215555898350658010653541158010910050797566998555,10050106661105411054109535689545271487872107495451,78354521508,24604,21570
4124,Norbert,Walczak,,,05502473360,14700,10244
4125,Celina,Przybylska,4883849755538182485182531048110648897648515611911155808811356535152121525310470819948,10511385745111951102118678882547810454108121121525466538582981109988735365544911188975272,12261305427,4509,27396
4126,Barbara,Sikorska,,,04500524323,32826,10291
4127,Igor,Kolodziej,,,31426757246,23912,27364
4128,Agata,Szulc,5112152485252655197528365107851195298765183815086113107120877467495572511028710411378,1058748871018210412049981101081085111811650684848117767511610656731077456524873118495155106,61228121753,28257,17753
4129,Maja,Gajewska,,,46543461160,35641,7994
4130,Marcel,Wlodarczyk,1015684501211068086107104535348119511178679103101,655651109777553120537697684966557581507689,43361284466,27319,12811
4131,Katarzyna,Marciniak,,,11851013046,30144,15412
4132,Elzbieta,Gorska,,,65046767858,10866,1470
4133,Nikola,Sikora,,,42314511578,8060,23683
4134,Artur,Rutkowski,74120525448545255729754561015348,72541205484521177768708989556980,38101335662,13376,2991
4135,Zofia,Przybylska,,,06531662084,13449,2270
4136,Jan,Kubiak,,,30426171483,19239,10309
4137,Kajetan,Zalewski,,,77366534547,3725,7151
4138,Bartosz,Gorkiewicz,5684556568114506989118551008549507611211150551128881507510285113487411511973558751651099911974121,102108485374777851685385776610910155677911310712168661175080987272715154975069801041075412188103,63374456304,9961,4526
4139,Oskar,Kozlowski,,,86622444444,23643,19167
4140,Marcel,Witkowski,50106104511045111151878553115716710874,81841131121015484118117112104118115735587,32462388252,6236,12653
4141,Aleksandra,Gorska,120541046676557477495065115508751531017084527072537281117103538851866976735155116777410049,71100119691068697494854101709810456111565010278111515371846912010067112541058684748371768411878,37351401835,39180,29893
4142,Honorata,Glowacka,11411148535070114998285116801051185579541025454825111510086485049115568811611748535248541061061074883101,525511852107801085611366521005111010773119991198211185108486854874876551025410111278554810399104566910852,47371242104,20047,16088
4143,Luiza,Zawadzka,1094850895351113807355671085171101878298481181197273104855349518049984950,5555118116557911110272675311477105688110898107857075100999969507855518811956,87328763431,31627,21162
4144,Remigiusz,Jasinski,10553881001127911771867155119527865561025076101120108546989811079988717651805680899882,801061186548107555697531068756771155353706554525410855528412110965821001164954508851115,22150678564,31979,23068
4145,Agata,Sikorska,,,85473301468,17713,29206
4146,Konrad,Walczak,5148656750671115051795010111510799108110104118861034872551069982485083,49556950761151185488677411455818565113857049546710453116488612052103,88488614421,22499,6060
4147,Arleta,Piotrowska,,,50368620547,38714,12618
4148,Marlena,Brzezinska,11449851067777761098867115114816769,106825654501026870815311648678399,25012250478,14481,18718
4149,Celina,Przybylska,,,87478222581,1350,2737
4150,Oktawian,Malinowski,,,21275507110,30130,1123
4151,Lukasz,Laskowski,11152117116774888831147110798991087449726979,685172544910588861044811310212085508411767114,88021131634,34678,894
4152,Otylia,Kucharska,,,70166165070,5810,22223
4153,Grzegorz,Rutkowski,11153805311078835051696751113519812110378504949711204810954,49546812011311849119785249756954546576120685553561025156100,66240833215,1303,22218
4154,Artur,Wysocki,5511511381731145180677886114525175561165648516710268,10365568412184114981214970528997554853865151864856,35651140286,11993,3560
